achievement_available.htm+html.head.title:55-3,achievement_available
achievement_available.htm+html.head.title:59-3,achievement_available
achievement_available.htm+html.body.div.div.div[title]:73-7,achievement_available
achievement_available.htm+html.body.div.div.div:73-7,achievement_available
achievement_available.htm+html.body.h1:86-3,achievement_available
achievement_available.htm+html.body.p:87-3,"This function will return <tt>true</tt> if the user is currently connected to the internet and the chosen leaderboard and achievement system is available, otherwise it will return <tt>false</tt>."
achievement_available.htm+html.body.h4:89-3,Syntax:
achievement_available.htm+html.body.p:90-3,{ANY_CODE} achievement_available()
achievement_available.htm+html.body.h4:92-3,Returns:
achievement_available.htm+html.body.p:93-3,Boolean
achievement_available.htm+html.body.h4:95-3,Example:
achievement_available.htm+html.body.p:96-3,"{ANY_CODE} if achievement_available()<br /> {nbsp_x1} {nbsp_x1} {<br /> {nbsp_x1} {nbsp_x1} achievement_post(""ach_Level1"", 100);<br /> {nbsp_x1} {nbsp_x1} }"
achievement_available.htm+html.body.p:97-3,"The above code will check that the leaderboard service is available and if so, post to it."
achievement_available.htm+html.body.div.div.div.div:104-9,"Back: <a href=""Achievements_And_Leaderboards.htm"">Achievements And Leaderboards</a>"
achievement_available.htm+html.body.div.div.div.div:105-9,"Next: <a href=""achievement_post.htm"">achievement_post</a>"
achievement_available.htm+html.body.p:117-1,{SEARCH_RESULT} Reference page for achievement_available
